Week,Property Country,Net Orders,Net Gross Booking Value USD,Booking value per order,Net Order Percent Change,Net Gross Booking Value USD Percent Change,Booking value per order Percent Change
2017-W45,Myanmar,164,50243.498999999996,302.0555235553717,1.8275862068965516,1.3251525917428517,-0.13518883342501142
2017-W45,Namibia,21,6130.591899999999,237.31041730769232,0.9090909090909092,1.4081387309085045,0.018380679221372542
2017-W45,Nepal,53,7341.4701000000005,158.80738385416666,0.2325581395348837,-0.32143742312762336,-0.4274403223692924
2017-W45,Netherlands,2621,925827.9599,391.69803142127927,0.7030539311241066,0.6155371500012949,0.08810807696801892
2017-W45,New Caledonia,15,8285.728000000001,618.9560513888889,4.0,0.6178876531691109,-0.6374242480335865
2017-W45,New Zealand,1738,410179.0,231.76556837243737,0.3048048048048049,0.12538088911947676,-0.11334742299733414
2017-W45,Nicaragua,116,29862.9254,263.9731692193362,1.1481481481481484,1.6814735173321607,0.5992253826156526
2017-W45,Nigeria,63,32799.0812,488.3221433333333,0.2857142857142858,0.03520021077266722,-0.1266396438408508
2017-W45,Norfolk Island,1,1300.836,1300.836,0.0,3.2003031961524124,3.2003031961524124
2017-W45,Northern Mariana Islands,57,31852.2781,665.2009388582251,0.8999999999999999,0.6356608930734231,-0.04675695710405303
2017-W45,Norway,5464,1115594.0556,268.2095131889011,0.5723741007194245,0.2514033264116289,-0.23919580559597164
2017-W45,Oman,73,37291.5649,541.1941812208216,0.6976744186046511,0.15479788227936275,-0.11001967052402661
2017-W45,Pakistan,11,10666.0388,833.3993770833333,10.0,11.709769780743565,-0.006912086411661966
2017-W45,Palau,11,7027.4953,656.40391875,0.8333333333333333,1.4013109406738264,0.34576816715527237
2017-W45,Panama,396,95568.1788,240.99108061049142,0.32000000000000006,0.21156542306662707,-0.2449717268998851
2017-W45,Papua New Guinea,6,3761.1186000000002,700.4663400000001,0.0,1.1150959439351356,1.2816702003037879
2017-W45,Paraguay,25,11397.4239,544.3209344444444,0.25,0.5792256046673172,0.23749924706976677
2017-W45,Peru,561,125382.0399,183.6558084648083,0.5203252032520325,0.11795227099289973,-0.4428132909100231
2017-W45,Philippines,2034,527286.4709,274.506345164137,0.7340153452685423,0.6848119080686403,-0.06909005889847275
2017-W45,Poland,979,248861.0111,257.69116273430933,0.6262458471760797,0.45875379015283135,-0.07015384918115608
2017-W45,Portugal,992,317112.3984,279.3885692944224,0.8135283363802559,0.82760304262812,-0.07693945756671061
2017-W45,Puerto Rico,1173,501505.1794,562.0729510761242,0.5619174434087884,0.5490174013223883,0.09334637733850126
2017-W45,Qatar,83,45136.8104,467.48521942982455,0.03750000000000009,-0.1725410825811282,-0.07054822432678809
2017-W45,Republic of the Congo,2,2068.5812,1034.2906,-0.6,-0.6851088372452134,-0.19408761572385225
2017-W45,Reunion,6,4307.2199,717.8699833333334,5.0,31.035849014503533,4.339308169083923
2017-W45,Romania,156,31541.246,197.5468580716742,0.9259259259259258,0.6365902848335507,-0.07131606628105847
2017-W45,Russia,270,123776.73640000001,464.6735907652139,0.23853211009174302,0.2598415068842692,0.1946156195351596
2017-W45,Rwanda,15,6779.8305,435.04914545454545,1.5,1.857484939034161,0.3364671702885407
2017-W45,Samoa,8,3061.6222,428.52328333333327,0.0,-0.3288367740064069,-0.2940306990174326
2017-W45,San Marino,2,209.9053,104.95265,0.0,-0.19240075610002905,-0.19240075610002905
2017-W45,Saudi Arabia,167,105031.4357,728.7090549168557,0.21014492753623193,-0.03285386158895154,-0.16759925092605088
2017-W45,Senegal,16,7354.9123,495.9971458333334,2.2,5.229379322821551,1.403753685716282
2017-W45,Serbia,33,8178.6911,317.6265387254902,0.736842105263158,0.5734467229940443,0.07140984411604134
2017-W45,Seychelles,26,30787.7706,1246.466952222222,1.8888888888888888,2.2299147516670854,0.09776726171839978
2017-W45,Sierra Leone,2,1907.9679,953.98395,0.0,-0.7725902383790226,-0.7725902383790226
2017-W45,Singapore,1265,564722.6763,430.6069546665885,0.22815533980582514,0.09568630984418025,-0.1995392333617404
2017-W45,Sint Maarten,75,58104.2691,772.3432267651889,0.2931034482758621,0.03226681747953908,-0.2878581030268911
2017-W45,Slovakia,86,18775.0471,216.17286255555555,0.8297872340425532,1.2124626109486822,0.12111397445334382
2017-W45,Slovenia,50,14963.9591,276.65653858024695,0.5151515151515151,0.45961706309105677,-0.1735190234803231
2017-W45,Solomon Islands,2,1086.6004,543.3002,1.0,0.5921150917392612,-0.20394245413036938
2017-W45,South Africa,583,224325.3323,389.38995646154814,0.4948717948717949,0.30319085364878484,-0.06840441241144168
2017-W45,South Korea,7405,1501322.9021,346.8616760662844,0.7895118414693088,0.544320877748766,-0.07310154756240783
2017-W45,Spain & Canary Islands,4697,1779058.7381,337.0266370932111,0.6446078431372548,0.700126514392797,-0.016770744751284816
2017-W45,Sri Lanka,176,49370.2573,330.49898294079793,1.838709677419355,1.0162553728617083,-0.040083570605542795
2017-W45,St. Barthelemy,3,7675.7210000000005,2310.2755,2.0,3.317830543179875,0.2996014468295758
2017-W45,St. Kitts and Nevis,20,16849.015,941.8160000000001,1.8571428571428572,1.9671346413849666,0.08179329059491591
2017-W45,St. Lucia,37,60284.0273,1554.7900142857143,-0.11904761904761907,-0.08224808020357721,-0.14307111248113458
2017-W45,St. Martin,26,29431.095699999998,882.1128601731601,-0.1333333333333333,-0.08529252851831604,-0.05604574897815673
2017-W45,St. Vincent and the Grenadines,7,2910.4684,415.7812,1.3333333333333335,1.1777607841670101,-0.06667394964271
2017-W45,State of Palestine,1,179.0,179.0,,,
2017-W45,Suriname,7,2255.812,322.3462,0.75,3.0828437494343994,1.8138990004801188
2017-W45,Svalbard,8,4724.6261,570.5456375,0.6000000000000001,0.07347345107107062,-0.33356121079977186
2017-W45,Swaziland,6,1356.9624,254.72248,0.5,0.6734169185288519,0.20403939182233022
2017-W45,Sweden,1736,564277.9124,341.6506969046273,0.6644295302013423,0.5816388659761762,-0.11242918394426438
2017-W45,Switzerland,1200,486959.6545,380.39236956551315,0.3745704467353952,0.15189121666558236,-0.261924943224047
2017-W45,"Taiwan, Republic of China",3551,859558.5779,286.2982778649192,1.1430295715147856,0.7993106531732836,-0.03675116015407287
2017-W45,Tajikistan,1,969.8,969.8,,,
2017-W45,Tanzania,85,43755.0328,640.3800528449328,0.28787878787878785,0.8082540945590675,0.660585789193709
2017-W45,Thailand,6148,1798869.8717,328.2241224995813,0.8286734086853063,0.5086960811107875,-0.17164219445205264
2017-W45,Togo,3,115.9645,38.654833333333336,2.0,0.16034120472283364,-0.613219598425722
2017-W45,Tonga,2,323.37,161.685,0.0,-0.25115810320248766,-0.25115810320248766
2017-W45,Trinidad and Tobago,67,38753.0233,574.3505395299145,-0.05633802816901412,0.05670417685654505,0.06997761711745754
2017-W45,Tunisia,33,7386.879800000001,246.69735079365077,0.10000000000000009,0.1216240627579146,-0.010253451056606022
2017-W45,Turkey,801,218594.4622,267.17672662217217,0.2919354838709678,0.11751733947610443,-0.22337987829828254
2017-W45,Turks and Caicos,30,56255.8069,1993.4744155555557,-0.09090909090909094,-0.3462859363519114,-0.2251333391855056
2017-W45,U.S. Virgin Islands,178,118384.1486,640.5417984367484,0.14102564102564097,0.0343370723081009,0.0010615931525235212
2017-W45,Uganda,24,13556.448199999999,635.1989355555556,2.4285714285714284,1.2057332426966827,-0.2765394216485805
2017-W45,Ukraine,131,38981.5601,337.9551260842009,0.8714285714285714,1.0430500963717115,0.282072366606966
2017-W45,United Arab Emirates,1232,834546.6708,749.1119969289889,0.2846715328467153,0.039154725664021006,-0.05983590931710914
2017-W45,United Kingdom,38192,10115166.8541,452.6877262175364,0.5280467312154917,0.5309035261631967,-0.047950212878282605
2017-W45,United States of America,354976,86848168.30319999,547.8139708079156,0.48137514293106753,0.5718160072619307,-0.08072873766572419
2017-W45,Uruguay,276,88995.68250000001,293.76300853114446,0.248868778280543,0.22252624124313325,0.118251590713087
2017-W45,Uzbekistan,1,476.2422,476.2422,-0.8,-0.8946133657888914,-0.21573948126801146
2017-W45,Vanuatu,4,2055.4303,513.857575,-0.6363636363636364,-0.6764071547190552,-0.16324723840125732
2017-W45,Venezuela,21,6848.072999999999,327.3516166666667,0.75,0.5545343237542457,-0.03683796815114815
2017-W45,Vietnam,1964,448887.6811,233.95073497929948,1.0458333333333334,1.037036852610754,-0.13081996109339622
2017-W45,Zambia,35,19532.5926,610.9202196428571,2.1818181818181817,0.8603946296193059,-0.38526475391109005
2017-W45,Zimbabwe,25,11129.537,446.52285,-0.24242424242424243,-0.4006795983742222,-0.1027335526498887
2017-W46,Albania,8,1805.7544,225.7193,-0.11111111111111116,0.23192304441263634,0.38591342496421577
2017-W46,Algeria,11,8337.295,674.1095642857143,-0.47619047619047616,-0.2881943452836724,0.15680777673877921
2017-W46,American Samoa,1,1082.2,1082.2,-0.6666666666666667,-0.22445177010176298,1.326644689694711
2017-W46,Andorra,15,5631.0252,400.3445153846154,-0.16666666666666663,-0.19835622048587453,0.0993607141878523
2017-W46,Angola,1,900.0,900.0,-0.6666666666666667,-0.8909883720930233,-0.6729651162790697
2017-W46,Anguilla,5,4390.774,878.1548,0.6666666666666667,-0.02153273610553985,-0.5008626505887135
2017-W46,Antigua and Barbuda,59,79900.1718,1747.2773604320987,0.4750000000000001,0.653520738735353,0.2844722539190747
2017-W46,Argentina,596,240868.2813,360.9287163163176,-0.04792332268370603,-0.01860555187874413,0.04770739968452875
2017-W46,Armenia,5,948.5772,189.71544,-0.375,-0.7479465426567153,-0.6392362623811093
2017-W46,Aruba,66,60454.12960000001,1054.1763862222222,-0.33999999999999997,-0.6206684565951957,-0.41151127670929977
2017-W46,Australia,10662,3016728.2460000003,419.1757632037873,0.09174687691992633,0.1200775835097343,0.1426561278078149
2017-W46,Austria,812,284232.3458,357.26994797264734,-0.07832009080590241,-0.24782260858317917,-0.1367475297165588
2017-W46,Azerbaijan,14,7322.5445,530.3499425925926,0.75,0.9274549329029969,0.13334609052587743
2017-W46,Bahamas,145,119236.43029999999,864.9794764362322,-0.058441558441558406,-0.05608233971540022,-0.24716875288213525
2017-W46,Bahrain,69,23269.459,359.1528854597701,0.2777777777777777,-0.12838334560230036,-0.4175908440512087
2017-W46,Bangladesh,24,7666.564,286.5984866666667,0.09090909090909083,-0.06615234358846189,-0.2723016043374258
2017-W46,Barbados,86,121394.656,1383.546180697888,0.21126760563380276,0.2963181364888803,-0.18250274791094945
2017-W46,Belarus,5,2289.8978,364.22445,1.5,1.9357664102564107,-0.06609115384615383
2017-W46,Belgium,1089,323782.6813,369.5673683786683,-0.08946488294314381,-0.020052110102867338,0.35188563794956806
2017-W46,Belize,91,41559.3941,414.9387385331144,0.08333333333333326,-0.12708231971921347,-0.15385150405123338
2017-W46,Bermuda,31,33123.8328,1233.030705952381,0.29166666666666674,0.30370240481685595,0.08723808223242391
2017-W46,Bolivia,70,15104.9972,224.58773462033463,-0.014084507042253502,-0.1576314259872722,-0.29219218850333495
2017-W46,"Bonaire, Sint Eustatius and Saba",16,9060.9334,662.6318833333333,4.333333333333333,3.631479262719921,0.016109165908463563
2017-W46,Bosnia and Herzegovina,8,1472.3547,207.0276357142857,-0.33333333333333337,-0.39221242639368603,-0.13615974273951525
2017-W46,Botswana,7,2022.2962000000002,275.12196000000006,0.16666666666666674,-0.476333060878241,-0.5725484486049698
2017-W46,Brazil,10247,1811275.9755,400.2972815287747,0.03026342248139957,-0.016319695642702747,0.04984083998423361
2017-W46,British Virgin Islands,38,15213.6012,445.01031496598637,0.22580645161290325,-0.2576388845887516,-0.38039995076144384
2017-W46,Brunei,13,3314.5485,254.7628791666667,0.625,2.2715072421197755,1.0116371305884595
2017-W46,Bulgaria,60,17294.0808,314.25714898148146,0.15384615384615374,0.06910689122966329,-0.1361183604414048
2017-W46,Burkina Faso,1,7943.4381,7943.4381,-0.5,9.626212455807936,20.252424911615872
2017-W46,Cambodia,537,122521.3937,254.30026629155896,0.026768642447418722,0.09988491503237906,0.19518269611410588
2017-W46,Cameroon,3,572.4091000000001,190.80303333333336,-0.5,-0.7127580757907181,-0.33155094764342763
2017-W46,Canada,5102,1529514.9097,362.2537394441341,0.023470411233701194,-0.02405464289992243,-0.02280111134318541
2017-W46,Cape Verde,6,5413.9039999999995,902.3173333333333,-0.33333333333333337,0.7153943626591759,1.079624857953391
2017-W46,Cayman Islands,40,25167.8369,624.1791092592592,0.08108108108108114,-0.38273790495560944,-0.4820343559478635
2017-W46,Chile,575,215982.4241,363.5384300987052,0.08490566037735858,0.03305977449369446,-0.07433385163208961
2017-W46,China,2842,850775.313,420.7329387440684,-0.023367697594501746,-0.07229980359853394,0.15019882904496895
2017-W46,Colombia,808,220014.4515,291.9977557858224,0.05759162303664911,-0.10849469098968434,-0.05774853823006654
2017-W46,Cook Islands,3,2422.6342,775.6246,-0.4,-0.36830418011102517,0.011210891068610618
2017-W46,Costa Rica,784,237134.8094,373.26692092574245,-0.1327433628318584,-0.3172026470774474,-0.102742300840169
2017-W46,Cote d'ivoire,7,2972.4480999999996,459.01801666666665,-0.46153846153846156,-0.8327206026354936,-0.6428037484861502
2017-W46,Croatia,205,111607.3997,319.8261975301498,-0.014423076923076872,0.5720612752856773,0.025813735751230027
2017-W46,Curacao,79,49132.2208,830.2757591269841,0.6808510638297873,0.2743632309296351,-0.2123444797763251
2017-W46,Cyprus,101,53660.103500000005,408.1353102559524,-0.1367521367521367,0.1471195566035317,-0.05729645309183695
2017-W46,Czech Republic,818,227511.0865,260.57276833147114,-0.02619047619047621,-0.050453228308589004,-0.05472101055327949
2017-W46,Democratic Republic of the Congo,5,15120.6,2197.2225,-0.5,1.547433151023316,2.924826200679603
2017-W46,Denmark,1237,422883.2013,375.6758445244198,-0.007223113964687,-0.07078573950917211,0.03747571280306272
2017-W46,Dominica,12,7191.8,571.3734285714286,-0.07692307692307687,0.026262402787401662,0.03300842960958339
2017-W46,Dominican Republic,508,361347.02640000003,1197.6717282856616,-0.09123434704830058,0.0347264057911425,0.3460607091355219
2017-W46,Ecuador,229,58832.7755,246.92697777110232,0.2793296089385475,0.17167036659778456,-0.00207850120030062
2017-W46,Egypt,104,41866.976,478.546332045177,-0.08771929824561409,-0.06659958985782355,-0.07118731478740492
2017-W46,El Salvador,68,19501.671299999998,337.9475408513709,0.1929824561403508,-0.23644098242783118,-0.27517421834823996
2017-W46,Estonia,100,22623.8245,222.6090006187291,-0.11504424778761058,-0.2649882681321636,-0.08813477229566091
2017-W46,Ethiopia,42,18425.9627,478.3905465079365,0.1351351351351351,0.013996933613355411,0.08621896374601401
2017-W46,Faroe Islands,4,3363.9232,840.9808,-0.19999999999999996,0.7947633755339998,1.2434542194174996
2017-W46,Fiji,174,110014.6978,635.5704746242184,0.41463414634146334,0.6493049114547726,0.1892209934488387
2017-W46,Finland,381,112238.3851,303.2538199596618,-0.052238805970149294,0.022680853743052953,0.04994551625154209
2017-W46,France,3954,1469738.356,445.98439382239104,-0.2359420289855072,-0.3178843061638964,0.03752172509619811
2017-W46,French Polynesia,60,88706.63329999999,1130.0840269688645,0.17647058823529416,1.232513234321535,0.6347772040158453
2017-W46,Gabon,6,8542.7073,1043.8046600000002,5.0,5.033243583729643,-0.26281826750495096
2017-W46,Gambia,4,1636.1677,409.041925,-0.33333333333333337,-0.6585386392381367,-0.5490643592505234
2017-W46,Georgia,16,10396.6059,521.4188888888889,0.7777777777777777,3.5945204742103165,0.8469084746199136
2017-W46,Germany,4354,1358604.7698,309.410598097327,-0.02747375474648206,-0.08229293257597015,-0.0763263464053423
2017-W46,Ghana,64,47144.7227,712.4398494444445,0.30612244897959173,0.6813063754268129,0.3057924926745714
2017-W46,Gibraltar,27,17507.3946,499.8931166666667,0.8,1.1998779068264707,-0.11434432964574215
2017-W46,Greece,474,208520.5639,330.98802603640985,-0.09021113243761991,0.01818264995079022,0.1002906117369684
2017-W46,Grenada,26,24875.8989,984.8135022222222,-0.10344827586206895,0.4399004103038249,0.3210602542797669
2017-W46,Guadeloupe,17,14013.5546,880.42181875,0.5454545454545454,0.4922518318788047,0.15021557170909983
2017-W46,Guam,627,381296.9153,585.0722925216222,-0.04711246200607899,-0.02762959831100409,-0.08735531347650594
2017-W46,Guatemala,104,33019.3791,417.0689169664903,-0.3459119496855346,-0.22358069781463175,0.7227975686168964
2017-W46,Guyana,5,2799.9700000000003,513.8125,-0.2857142857142857,-0.5412694030786067,-0.4424127163270455
2017-W46,Haiti,52,19337.7321,432.3244794642857,-0.0714285714285714,0.32702867034448624,0.6117176141851495
2017-W46,Honduras,65,22843.203,336.4408677128427,0.18181818181818188,0.17369953392473292,-0.3142063763289936
2017-W46,Hong Kong,3948,1224525.1313,481.93418977902184,-0.09074159373560575,-0.0928654647818572,0.08890455856774171
2017-W46,Hungary,448,119692.3379,268.10666841622697,-0.09677419354838712,-0.19224977208867167,-0.04695651636124343
2017-W46,Iceland,443,171331.1311,326.2687290519941,0.023094688221708903,0.10150175197348488,-0.0700081032675095
2017-W46,India,1171,360697.18319999997,303.796497810686,-0.0008532423208190698,-0.03071225193124172,-0.1459534048611313
2017-W46,Indonesia,1283,385413.4209,414.5424497041602,-0.12423208191126278,0.05388277990682466,0.03374039176338206
2017-W46,Ireland,2039,570906.3232,324.8045736500878,0.013419483101391627,0.024341610443699535,0.14097690045122602
2017-W46,Israel,348,204520.4068,530.4136659563245,0.15231788079470188,0.25890172412040413,0.02027581318827365
2017-W46,Italy,4829,1729271.1404,335.782382041994,-0.028956364367584975,-0.046176968234396654,-0.03755071129814247
2017-W46,Jamaica,221,203469.5393,1098.9907095802696,0.07281553398058249,0.3771140801436943,0.35977651617943507
2017-W46,Japan,8585,2474799.891,365.68136957414384,-0.10675267922172516,-0.15984725369369734,0.07592061099398917
2017-W46,Jordan,74,20234.4927,254.06667797283177,-0.10843373493975905,-0.20399826960974843,-0.3468827939361865
2017-W46,Kazakhstan,19,5548.9905,286.56050714285715,0.7272727272727273,0.08342798294065634,-0.46521659926432746
2017-W46,Kenya,100,43143.2726,444.31160124136096,0.14942528735632177,0.15303544384185064,0.1449253049484147
2017-W46,Kuwait,28,17841.5833,603.319341754386,0.0,0.6647450365048799,0.19984897260483114
2017-W46,Kyrgyzstan,3,1344.3227000000002,448.10756666666674,0.0,0.13155295128908007,0.13155295128908007
2017-W46,Laos,129,20236.4711,171.8688922269303,0.0078125,0.030541953195448723,0.09843807101093649
2017-W46,Latvia,205,51231.6914,233.0109934321854,0.15819209039548032,0.04300137211736832,-0.169501179874188
2017-W46,Lebanon,32,12012.2189,410.1145,-0.11111111111111116,-0.13789573010163136,-0.17009368075569276
2017-W46,Lesotho,2,761.9490000000001,380.97450000000003,0.0,-0.36390282589639755,-0.36390282589639755
2017-W46,Liechtenstein,3,1021.9386,340.64619999999996,-0.5,-0.12215206270581702,0.755695874588366
2017-W46,Lithuania,97,20754.0869,186.2798145112782,0.01041666666666674,-0.23449994846156208,-0.340158145255091
2017-W46,Luxembourg,99,33208.9061,280.2480586528822,0.20731707317073167,0.31402908528451157,-0.12141931403659578
2017-W46,Macau,1039,256064.2985,264.0654135636029,0.29228855721393043,0.1366705046252863,-0.23368927740185907
2017-W46,Macedonia,7,1270.8308,231.96533333333332,-0.30000000000000004,-0.4388116625958536,-0.05591735778679008
2017-W46,Madagascar,8,2053.3498,264.8626,3.0,12.51421482164012,2.486410425167829
2017-W46,Malawi,6,2597.2375,423.44750000000005,-0.25,-0.4206471099001753,-0.20637116773594255
2017-W46,Malaysia,1302,291166.6698,229.2846603146882,-0.07659574468085106,-0.07488408302715766,-0.03308823033978847
2017-W46,Maldives,66,154164.7503,2538.7611059210526,0.6097560975609757,0.6061209565176573,0.18224364636369073
2017-W46,Mali,1,244.197,244.197,-0.5,-0.8854539237203822,-0.7709078474407643
2017-W46,Malta,107,45589.2955,439.5440541579559,0.10309278350515472,-0.015531592790909987,-0.03419832365793363
2017-W46,Martinique,17,5874.1808,337.7198055555556,-0.19047619047619047,-0.2674153117509601,-0.11251679414732041
2017-W46,Mauritius,48,73231.8866,1460.2857685483873,-0.020408163265306145,0.005517988975627164,0.017955537680627076
2017-W46,Mexico,3876,1811868.0821,577.8590054172346,0.009374999999999911,0.0887158983983869,-0.26248589944035816
2017-W46,Moldova,6,1861.4673,319.62962500000003,0.0,0.3212611078559102,0.361230011715175
2017-W46,Monaco,21,12736.1677,638.0917571428571,0.050000000000000044,0.018626747666474985,0.10454098675020584
2017-W46,Mongolia,4,2863.8491999999997,657.8242,-0.5,-0.561040124823219,-0.09530421643254983
2017-W46,Montenegro,6,2713.2028999999998,452.2004833333333,-0.5714285714285714,1.1531326252731091,4.144035136586544
2017-W46,Morocco,309,96619.1238,330.8583105478764,-0.04923076923076919,-0.05318833048640492,-0.18413047568728913
2017-W46,Mozambique,18,14242.6544,822.0403348484848,-0.3793103448275862,-0.13064676420619792,0.6167527094278618
2017-W46,Myanmar,165,48975.8325,248.99475633760682,0.0060975609756097615,-0.02523045817330516,-0.17566560807499343
2017-W46,Namibia,31,11463.1068,373.6284833333333,0.4761904761904763,0.869820563329293,0.574429338468077
2017-W46,Nepal,44,5806.3148,125.90331266666666,-0.16981132075471694,-0.2091073421384636,-0.2071948444016678
2017-W46,Netherlands,2171,755630.1005,348.8122556329806,-0.17169019458222057,-0.1838331383061529,-0.10948683002742521
2017-W46,New Caledonia,14,9211.7115,673.1965621212121,-0.06666666666666665,0.11175644433416099,0.08763224886583099
2017-W46,New Zealand,1845,441828.1034,234.3746390261665,0.06156501726121988,0.07715924852320577,0.01125736955688117
2017-W46,Nicaragua,124,23326.2883,207.92914830447327,0.06896551724137923,-0.21888803633417642,-0.21230953539939423
2017-W46,Nigeria,65,41889.9481,568.1384446428572,0.031746031746031855,0.27716834031314264,0.1634500962104446
2017-W46,Northern Mariana Islands,51,26159.6784,456.38445615942027,-0.10526315789473684,-0.1787187617202174,-0.31391489473425127
2017-W46,Norway,5548,1133469.9485,259.15655130616705,0.015373352855051259,0.016023653774656976,-0.03375332133114162
2017-W46,Oman,50,26014.2713,496.83172686666666,-0.31506849315068497,-0.3024086983273796,-0.08197141782655992
2017-W46,Pakistan,10,2820.2524,302.0496,-0.09090909090909094,-0.7355857734175878,-0.637569203546696
2017-W46,Palau,6,4889.487,802.401825,-0.4545454545454546,-0.30423475345476214,0.2224208327823911
2017-W46,Panama,406,118429.9658,291.828042265896,0.025252525252525304,0.23921965749545082,0.21094955683264982
2017-W46,Papua New Guinea,4,2116.9135,529.228375,-0.33333333333333337,-0.43715853576114294,-0.2444628031662449
2017-W46,Paraguay,17,7079.5256,438.0443727272727,-0.31999999999999995,-0.3788486185900307,-0.19524614063510504
2017-W46,Peru,615,142677.0736,237.17663468197466,0.09625668449197855,0.13793868494876826,0.2914191860554298
2017-W46,Philippines,1959,520657.293,265.6008055393054,-0.03687315634218291,-0.012572251073851626,-0.032442017394922695
2017-W46,Poland,928,258265.65409999999,222.51598065357663,-0.052093973442288055,0.03779074495611079,-0.13650131307374258
2017-W46,Portugal,980,300469.3275,346.1951081586335,-0.012096774193548376,-0.052483192028987546,0.23911693679138946
2017-W46,Puerto Rico,956,403045.8199,753.589317796669,-0.18499573742540498,-0.19632770217407647,0.34073222408919435
2017-W46,Qatar,76,32832.6292,477.2915585135135,-0.08433734939759041,-0.27259748952043805,0.020976789588448064
2017-W46,Reunion,7,2877.6456000000003,379.4868166666667,0.16666666666666674,-0.33190186087318174,-0.47137110413146077
2017-W46,Romania,139,33723.7673,268.97157376389947,-0.10897435897435892,0.06919578573401952,0.3615583481783895
2017-W46,Russia,299,107661.9448,341.9687912854472,0.1074074074074074,-0.13019240988809921,-0.2640666522013855
2017-W46,Rwanda,6,2580.8208999999997,430.1368166666666,-0.6,-0.6193384333133403,-0.011291434172905568
2017-W46,Samoa,10,3189.1613,335.0235166666667,0.25,0.041657360597921134,-0.21819063351555712
2017-W46,San Marino,5,675.9056999999999,132.584,1.5,2.2200506609409096,0.26327443852060894
2017-W46,Saudi Arabia,162,108560.7411,788.3907963819315,-0.029940119760479056,0.03360237224673113,0.0819006447942181
2017-W46,Senegal,15,4933.7192000000005,355.76410000000004,-0.0625,-0.32919401363902046,-0.2827295419164668
2017-W46,Serbia,41,14353.979000000001,327.4551972839506,0.24242424242424243,0.7550459877375735,0.030944072236214648
2017-W46,Seychelles,29,36208.106700000004,1338.1533776041667,0.11538461538461542,0.17605484237302993,0.07355704474834623
2017-W46,Sierra Leone,1,1300.0,1300.0,-0.5,-0.3186468179050602,0.36270636418987956
2017-W46,Singapore,1383,676896.2906,496.1597293884765,0.0932806324110671,0.19863486806470898,0.15223343239461706
2017-W46,Sint Maarten,61,40903.653699999995,685.0921164285714,-0.18666666666666665,-0.29603014832519425,-0.11296934745197673
2017-W46,Slovakia,83,16552.1006,208.41162275261323,-0.03488372093023251,-0.11839898393650361,-0.035902933010140026
2017-W46,Slovenia,52,11551.8976,236.68291435897436,0.040000000000000036,-0.2280186331169537,-0.14448826847328544
2017-W46,Solomon Islands,1,1454.75,1454.75,-0.5,0.3388086365512104,1.6776172731024208
2017-W46,South Africa,601,234111.225,372.8436540242245,0.030874785591766818,0.04362366300615972,-0.04249288447930877
2017-W46,South Korea,7801,1460095.1334,339.38151479836034,0.05347738014854819,-0.027460960358582476,-0.02156525723093905
2017-W46,Spain & Canary Islands,4462,1623319.6218,348.8365442037239,-0.05003193527783689,-0.08754017670396097,0.03504146500813987
2017-W46,Sri Lanka,183,63810.8844,316.19285908600284,0.03977272727272729,0.29249649262006194,-0.043286438365100044
2017-W46,St. Barthelemy,2,791.4946,395.7473,-0.33333333333333337,-0.8968833546711769,-0.8287012522965335
2017-W46,St. Kitts and Nevis,17,4761.6322,266.23354814814815,-0.15000000000000002,-0.7173940316392382,-0.7173189368749862
2017-W46,St. Lucia,49,69334.0935,1327.0310386666667,0.32432432432432434,0.1501237824567172,-0.1464885762877003
2017-W46,St. Martin,22,15686.9886,619.768641025641,-0.15384615384615385,-0.46699270866765585,-0.2974043696585724
2017-W46,St. Vincent and the Grenadines,12,10425.4465,978.8637857142858,0.7142857142857142,2.5820510884089996,1.3542762051634027
2017-W46,Suriname,5,1531.9882,299.87205,-0.2857142857142857,-0.32087062219723983,-0.06972053649151133
2017-W46,Svalbard,19,9315.5585,401.61578749999995,1.375,0.9717027978150479,-0.29608472819144116
2017-W46,Swaziland,3,1646.0461,548.6820333333334,-0.5,0.21303736934789064,1.154038518050442
2017-W46,Sweden,1537,487237.5245,349.29008624625567,-0.11463133640552992,-0.13652915736561444,0.022360233451421685
2017-W46,Switzerland,1213,543397.6855,485.6547249001776,0.01083333333333325,0.11589878232920436,0.2767204701158854
2017-W46,"Taiwan, Republic of China",3120,731993.336,255.76180430102096,-0.12137426077161362,-0.14840785163433134,-0.10665964808319917
2017-W46,Tajikistan,1,825.2,825.2,0.0,-0.1491029078160444,-0.1491029078160444
2017-W46,Tanzania,72,27318.2458,367.4816926960784,-0.15294117647058825,-0.3756547749633957,-0.4261506256112827
2017-W46,Thailand,6167,1862004.8732,313.98882337255884,0.0030904359141183946,0.03509703647453666,-0.04337066702658521
2017-W46,Togo,1,626.8845,626.8845,-0.6666666666666667,4.405831094860927,15.21749328458278
2017-W46,Tonga,1,125.1,125.1,-0.5,-0.6131366546061787,-0.22627330921235744
2017-W46,Trinidad and Tobago,67,35199.7465,545.9947032407407,0.0,-0.0916903120691489,-0.04937026143020962
2017-W46,Tunisia,50,14627.671,353.9393346428571,0.5151515151515151,0.980223233089565,0.4347107235006693
2017-W46,Turkey,769,193814.296,315.082795218592,-0.03995006242197252,-0.11336136309495226,0.1793047964996075
2017-W46,Turks and Caicos,49,129698.0348,2137.5416649659865,0.6333333333333333,1.3055048349150953,0.07226942482243048
